"Year","data.Geography","data.Age group","data.Gender","GeoCode","Value"
"2019","data.Nova Scotia","data.15 to 24 years","data.Women+",12,10
"2019","data.Nova Scotia","data.18 to 24 years","data.Total - Gender",12,15
"2019","data.Nova Scotia","data.18 to 24 years","data.Men+",12,16
"2019","data.Nova Scotia","data.18 to 24 years","data.Women+",12,13
"2019","data.Nova Scotia","data.20 to 24 years","data.Total - Gender",12,16
"2019","data.Nova Scotia","data.20 to 24 years","data.Men+",12,17
"2019","data.Nova Scotia","data.20 to 24 years","data.Women+",12,15
"2019","data.Nova Scotia","data.25 to 29 years","data.Total - Gender",12,18
"2019","data.Nova Scotia","data.25 to 29 years","data.Men+",12,19
"2019","data.Nova Scotia","data.25 to 29 years","data.Women+",12,16
"2019","data.New Brunswick","data.Total, 15 to 29 years","data.Total - Gender",13,14
"2019","data.New Brunswick","data.Total, 15 to 29 years","data.Men+",13,16
"2019","data.New Brunswick","data.Total, 15 to 29 years","data.Women+",13,11
"2019","data.New Brunswick","data.15 to 19 years","data.Total - Gender",13,6
"2019","data.New Brunswick","data.15 to 19 years","data.Men+",13,9
"2019","data.New Brunswick","data.15 to 19 years","data.Women+",13,3
"2019","data.New Brunswick","data.15 to 24 years","data.Total - Gender",13,12
"2019","data.New Brunswick","data.15 to 24 years","data.Men+",13,15
"2019","data.New Brunswick","data.15 to 24 years","data.Women+",13,8
"2019","data.New Brunswick","data.18 to 24 years","data.Total - Gender",13,15
"2019","data.New Brunswick","data.18 to 24 years","data.Men+",13,20
"2019","data.New Brunswick","data.18 to 24 years","data.Women+",13,11
"2019","data.New Brunswick","data.20 to 24 years","data.Total - Gender",13,17
"2019","data.New Brunswick","data.20 to 24 years","data.Men+",13,21
"2019","data.New Brunswick","data.20 to 24 years","data.Women+",13,13
"2019","data.New Brunswick","data.25 to 29 years","data.Total - Gender",13,18
"2019","data.New Brunswick","data.25 to 29 years","data.Men+",13,18
"2019","data.New Brunswick","data.25 to 29 years","data.Women+",13,17
"2019","data.Quebec","data.Total, 15 to 29 years","data.Total - Gender",24,9
"2019","data.Quebec","data.Total, 15 to 29 years","data.Men+",24,10
"2019","data.Quebec","data.Total, 15 to 29 years","data.Women+",24,8
"2019","data.Quebec","data.15 to 19 years","data.Total - Gender",24,5
"2019","data.Quebec","data.15 to 19 years","data.Men+",24,5
"2019","data.Quebec","data.15 to 19 years","data.Women+",24,4
"2019","data.Quebec","data.15 to 24 years","data.Total - Gender",24,8
"2019","data.Quebec","data.15 to 24 years","data.Men+",24,9
"2019","data.Quebec","data.15 to 24 years","data.Women+",24,6
"2019","data.Quebec","data.18 to 24 years","data.Total - Gender",24,9
"2019","data.Quebec","data.18 to 24 years","data.Men+",24,12
"2019","data.Quebec","data.18 to 24 years","data.Women+",24,7
"2019","data.Quebec","data.20 to 24 years","data.Total - Gender",24,10
"2019","data.Quebec","data.20 to 24 years","data.Men+",24,12
"2019","data.Quebec","data.20 to 24 years","data.Women+",24,8
"2019","data.Quebec","data.25 to 29 years","data.Total - Gender",24,11
"2019","data.Quebec","data.25 to 29 years","data.Men+",24,12
"2019","data.Quebec","data.25 to 29 years","data.Women+",24,11
"2019","data.Ontario","data.Total, 15 to 29 years","data.Total - Gender",35,11
"2019","data.Ontario","data.Total, 15 to 29 years","data.Men+",35,11
"2019","data.Ontario","data.Total, 15 to 29 years","data.Women+",35,11
"2019","data.Ontario","data.15 to 19 years","data.Total - Gender",35,6
"2019","data.Ontario","data.15 to 19 years","data.Men+",35,7
"2019","data.Ontario","data.15 to 19 years","data.Women+",35,5
"2019","data.Ontario","data.15 to 24 years","data.Total - Gender",35,10
"2019","data.Ontario","data.15 to 24 years","data.Men+",35,10
"2019","data.Ontario","data.15 to 24 years","data.Women+",35,9
"2019","data.Ontario","data.18 to 24 years","data.Total - Gender",35,12
"2019","data.Ontario","data.18 to 24 years","data.Men+",35,13
"2019","data.Ontario","data.18 to 24 years","data.Women+",35,11
"2019","data.Ontario","data.20 to 24 years","data.Total - Gender",35,13
"2019","data.Ontario","data.20 to 24 years","data.Men+",35,13
"2019","data.Ontario","data.20 to 24 years","data.Women+",35,13
"2019","data.Ontario","data.25 to 29 years","data.Total - Gender",35,14
"2019","data.Ontario","data.25 to 29 years","data.Men+",35,13
"2019","data.Ontario","data.25 to 29 years","data.Women+",35,15
"2019","data.Manitoba","data.Total, 15 to 29 years","data.Total - Gender",46,13
"2019","data.Manitoba","data.Total, 15 to 29 years","data.Men+",46,13
"2019","data.Manitoba","data.Total, 15 to 29 years","data.Women+",46,13
"2019","data.Manitoba","data.15 to 19 years","data.Total - Gender",46,8
"2019","data.Manitoba","data.15 to 19 years","data.Men+",46,9
"2019","data.Manitoba","data.15 to 19 years","data.Women+",46,7
"2019","data.Manitoba","data.15 to 24 years","data.Total - Gender",46,12
"2019","data.Manitoba","data.15 to 24 years","data.Men+",46,12
"2019","data.Manitoba","data.15 to 24 years","data.Women+",46,11
"2019","data.Manitoba","data.18 to 24 years","data.Total - Gender",46,15
"2019","data.Manitoba","data.18 to 24 years","data.Men+",46,16
"2019","data.Manitoba","data.18 to 24 years","data.Women+",46,14
"2019","data.Manitoba","data.20 to 24 years","data.Total - Gender",46,15
"2019","data.Manitoba","data.20 to 24 years","data.Men+",46,15
"2019","data.Manitoba","data.20 to 24 years","data.Women+",46,15
"2019","data.Manitoba","data.25 to 29 years","data.Total - Gender",46,15
"2019","data.Manitoba","data.25 to 29 years","data.Men+",46,13
"2019","data.Manitoba","data.25 to 29 years","data.Women+",46,17
"2019","data.Saskatchewan","data.Total, 15 to 29 years","data.Total - Gender",47,11
"2019","data.Saskatchewan","data.Total, 15 to 29 years","data.Men+",47,10
"2019","data.Saskatchewan","data.Total, 15 to 29 years","data.Women+",47,12
"2019","data.Saskatchewan","data.15 to 19 years","data.Total - Gender",47,6
"2019","data.Saskatchewan","data.15 to 19 years","data.Men+",47,6
"2019","data.Saskatchewan","data.15 to 19 years","data.Women+",47,6
"2019","data.Saskatchewan","data.15 to 24 years","data.Total - Gender",47,9
"2019","data.Saskatchewan","data.15 to 24 years","data.Men+",47,9
"2019","data.Saskatchewan","data.15 to 24 years","data.Women+",47,9
"2019","data.Saskatchewan","data.18 to 24 years","data.Total - Gender",47,12
"2019","data.Saskatchewan","data.18 to 24 years","data.Men+",47,13
"2019","data.Saskatchewan","data.18 to 24 years","data.Women+",47,12
"2019","data.Saskatchewan","data.20 to 24 years","data.Total - Gender",47,12
"2019","data.Saskatchewan","data.20 to 24 years","data.Men+",47,13
"2019","data.Saskatchewan","data.20 to 24 years","data.Women+",47,12
"2019","data.Saskatchewan","data.25 to 29 years","data.Total - Gender",47,14
"2019","data.Saskatchewan","data.25 to 29 years","data.Men+",47,12
"2019","data.Saskatchewan","data.25 to 29 years","data.Women+",47,17
"2019","data.Alberta","data.Total, 15 to 29 years","data.Total - Gender",48,12
"2019","data.Alberta","data.Total, 15 to 29 years","data.Men+",48,12
"2019","data.Alberta","data.Total, 15 to 29 years","data.Women+",48,12
"2019","data.Alberta","data.15 to 19 years","data.Total - Gender",48,7
"2019","data.Alberta","data.15 to 19 years","data.Men+",48,8
"2019","data.Alberta","data.15 to 19 years","data.Women+",48,6
"2019","data.Alberta","data.15 to 24 years","data.Total - Gender",48,10
"2019","data.Alberta","data.15 to 24 years","data.Men+",48,11
"2019","data.Alberta","data.15 to 24 years","data.Women+",48,8
"2019","data.Alberta","data.18 to 24 years","data.Total - Gender",48,12
"2019","data.Alberta","data.18 to 24 years","data.Men+",48,14
"2019","data.Alberta","data.18 to 24 years","data.Women+",48,10
"2019","data.Alberta","data.20 to 24 years","data.Total - Gender",48,12
"2019","data.Alberta","data.20 to 24 years","data.Men+",48,14
"2019","data.Alberta","data.20 to 24 years","data.Women+",48,10
"2019","data.Alberta","data.25 to 29 years","data.Total - Gender",48,15
"2019","data.Alberta","data.25 to 29 years","data.Men+",48,13
"2019","data.Alberta","data.25 to 29 years","data.Women+",48,18
"2019","data.British Columbia","data.Total, 15 to 29 years","data.Total - Gender",59,10
"2019","data.British Columbia","data.Total, 15 to 29 years","data.Men+",59,11
"2019","data.British Columbia","data.Total, 15 to 29 years","data.Women+",59,10
"2019","data.British Columbia","data.15 to 19 years","data.Total - Gender",59,5
"2019","data.British Columbia","data.15 to 19 years","data.Men+",59,6
"2019","data.British Columbia","data.15 to 19 years","data.Women+",59,4
"2019","data.British Columbia","data.15 to 24 years","data.Total - Gender",59,9
"2019","data.British Columbia","data.15 to 24 years","data.Men+",59,10
"2019","data.British Columbia","data.15 to 24 years","data.Women+",59,7
"2019","data.British Columbia","data.18 to 24 years","data.Total - Gender",59,11
"2019","data.British Columbia","data.18 to 24 years","data.Men+",59,13
"2019","data.British Columbia","data.18 to 24 years","data.Women+",59,8
"2019","data.British Columbia","data.20 to 24 years","data.Total - Gender",59,11
"2019","data.British Columbia","data.20 to 24 years","data.Men+",59,13
"2019","data.British Columbia","data.20 to 24 years","data.Women+",59,9
"2019","data.British Columbia","data.25 to 29 years","data.Total - Gender",59,13
"2019","data.British Columbia","data.25 to 29 years","data.Men+",59,12
"2019","data.British Columbia","data.25 to 29 years","data.Women+",59,15
"2019","data.Yukon","data.Total, 15 to 29 years","data.Total - Gender",60,10
"2019","data.Yukon","data.Total, 15 to 29 years","data.Men+",60,8
"2019","data.Yukon","data.Total, 15 to 29 years","data.Women+",60,13
"2019","data.Yukon","data.15 to 19 years","data.Total - Gender",60,
"2019","data.Yukon","data.15 to 19 years","data.Men+",60,
"2019","data.Yukon","data.15 to 19 years","data.Women+",60,
"2019","data.Yukon","data.15 to 24 years","data.Total - Gender",60,8
"2019","data.Yukon","data.15 to 24 years","data.Men+",60,
"2019","data.Yukon","data.15 to 24 years","data.Women+",60,
"2019","data.Yukon","data.18 to 24 years","data.Total - Gender",60,9
"2019","data.Yukon","data.18 to 24 years","data.Men+",60,
"2019","data.Yukon","data.18 to 24 years","data.Women+",60,
"2019","data.Yukon","data.20 to 24 years","data.Total - Gender",60,
"2019","data.Yukon","data.20 to 24 years","data.Men+",60,
"2019","data.Yukon","data.20 to 24 years","data.Women+",60,
"2019","data.Yukon","data.25 to 29 years","data.Total - Gender",60,14
"2019","data.Yukon","data.25 to 29 years","data.Men+",60,
"2019","data.Yukon","data.25 to 29 years","data.Women+",60,
"2019","data.Northwest Territories","data.Total, 15 to 29 years","data.Total - Gender",61,21
"2019","data.Northwest Territories","data.Total, 15 to 29 years","data.Men+",61,22
"2019","data.Northwest Territories","data.Total, 15 to 29 years","data.Women+",61,19
"2019","data.Northwest Territories","data.15 to 19 years","data.Total - Gender",61,7
"2019","data.Northwest Territories","data.15 to 19 years","data.Men+",61,
"2019","data.Northwest Territories","data.15 to 19 years","data.Women+",61,
"2019","data.Northwest Territories","data.15 to 24 years","data.Total - Gender",61,19
"2019","data.Northwest Territories","data.15 to 24 years","data.Men+",61,18
"2019","data.Northwest Territories","data.15 to 24 years","data.Women+",61,20
"2019","data.Northwest Territories","data.18 to 24 years","data.Total - Gender",61,27
"2019","data.Northwest Territories","data.18 to 24 years","data.Men+",61,27
"2019","data.Northwest Territories","data.18 to 24 years","data.Women+",61,28
"2019","data.Northwest Territories","data.20 to 24 years","data.Total - Gender",61,32
"2019","data.Northwest Territories","data.20 to 24 years","data.Men+",61,30
"2019","data.Northwest Territories","data.20 to 24 years","data.Women+",61,35
"2019","data.Northwest Territories","data.25 to 29 years","data.Total - Gender",61,25
"2019","data.Northwest Territories","data.25 to 29 years","data.Men+",61,31
"2019","data.Northwest Territories","data.25 to 29 years","data.Women+",61,18
"2019","data.Nunavut","data.Total, 15 to 29 years","data.Total - Gender",62,35
"2019","data.Nunavut","data.Total, 15 to 29 years","data.Men+",62,38
"2019","data.Nunavut","data.Total, 15 to 29 years","data.Women+",62,31
"2019","data.Nunavut","data.15 to 19 years","data.Total - Gender",62,19
"2019","data.Nunavut","data.15 to 19 years","data.Men+",62,21
"2019","data.Nunavut","data.15 to 19 years","data.Women+",62,
"2019","data.Nunavut","data.15 to 24 years","data.Total - Gender",62,34
"2019","data.Nunavut","data.15 to 24 years","data.Men+",62,36
"2019","data.Nunavut","data.15 to 24 years","data.Women+",62,31
"2019","data.Nunavut","data.18 to 24 years","data.Total - Gender",62,44
"2019","data.Nunavut","data.18 to 24 years","data.Men+",62,46
"2019","data.Nunavut","data.18 to 24 years","data.Women+",62,42
"2019","data.Nunavut","data.20 to 24 years","data.Total - Gender",62,51
"2019","data.Nunavut","data.20 to 24 years","data.Men+",62,52
"2019","data.Nunavut","data.20 to 24 years","data.Women+",62,50
"2019","data.Nunavut","data.25 to 29 years","data.Total - Gender",62,37
"2019","data.Nunavut","data.25 to 29 years","data.Men+",62,42
"2019","data.Nunavut","data.25 to 29 years","data.Women+",62,31
"2020","data.Canada","data.Total, 15 to 29 years","data.Men+",,14
"2020","data.Canada","data.Total, 15 to 29 years","data.Women+",,13
"2020","data.Canada","data.15 to 19 years","data.Total - Gender",,9
"2020","data.Canada","data.15 to 19 years","data.Men+",,10
"2020","data.Canada","data.15 to 19 years","data.Women+",,8
"2020","data.Canada","data.15 to 24 years","data.Total - Gender",,12
"2020","data.Canada","data.15 to 24 years","data.Men+",,13
"2020","data.Canada","data.15 to 24 years","data.Women+",,10
"2020","data.Canada","data.18 to 24 years","data.Total - Gender",,14
"2020","data.Canada","data.18 to 24 years","data.Men+",,15
"2020","data.Canada","data.18 to 24 years","data.Women+",,12
"2020","data.Canada","data.20 to 24 years","data.Total - Gender",,14
"2020","data.Canada","data.20 to 24 years","data.Men+",,16
"2020","data.Canada","data.20 to 24 years","data.Women+",,12
"2020","data.Canada","data.25 to 29 years","data.Total - Gender",,17
"2020","data.Canada","data.25 to 29 years","data.Men+",,16
"2020","data.Canada","data.25 to 29 years","data.Women+",,18
"2020","data.Newfoundland and Labrador","data.Total, 15 to 29 years","data.Total - Gender",10,19
"2020","data.Newfoundland and Labrador","data.Total, 15 to 29 years","data.Men+",10,22
"2020","data.Newfoundland and Labrador","data.Total, 15 to 29 years","data.Women+",10,16
"2020","data.Newfoundland and Labrador","data.15 to 19 years","data.Total - Gender",10,11
"2020","data.Newfoundland and Labrador","data.15 to 19 years","data.Men+",10,14
"2020","data.Newfoundland and Labrador","data.15 to 19 years","data.Women+",10,7
"2020","data.Newfoundland and Labrador","data.15 to 24 years","data.Total - Gender",10,16
"2020","data.Newfoundland and Labrador","data.15 to 24 years","data.Men+",10,20
"2020","data.Newfoundland and Labrador","data.15 to 24 years","data.Women+",10,11
"2020","data.Newfoundland and Labrador","data.18 to 24 years","data.Total - Gender",10,19
"2020","data.Newfoundland and Labrador","data.18 to 24 years","data.Men+",10,24
"2020","data.Newfoundland and Labrador","data.18 to 24 years","data.Women+",10,13
"2020","data.Newfoundland and Labrador","data.20 to 24 years","data.Total - Gender",10,21
"2020","data.Newfoundland and Labrador","data.20 to 24 years","data.Men+",10,26
"2020","data.Newfoundland and Labrador","data.20 to 24 years","data.Women+",10,15
"2020","data.Newfoundland and Labrador","data.25 to 29 years","data.Total - Gender",10,25
