"Year","data.Geography","data.Economic family type","GeoCode","Value"
"2018","data.New Brunswick","data.Elderly persons not in an economic family",13,28500
"2018","data.New Brunswick","data.Elderly males not in an economic family",13,28500
"2018","data.New Brunswick","data.Elderly females not in an economic family",13,28500
"2018","data.New Brunswick","data.Non-elderly persons not in an economic family",13,31200
"2018","data.New Brunswick","data.Non-elderly males not in an economic family",13,31600
"2018","data.New Brunswick","data.Non-elderly females not in an economic family",13,30800
"2018","data.Quebec","data.Economic families and persons not in an economic family",24,59300
"2018","data.Quebec","data.Economic families",24,86400
"2018","data.Quebec","data.Elderly families",24,62400
"2018","data.Quebec","data.Elderly couples",24,61400
"2018","data.Quebec","data.Other elderly families",24,70400
"2018","data.Quebec","data.Non-elderly families",24,94400
"2018","data.Quebec","data.Couples",24,81900
"2018","data.Quebec","data.Couples with children",24,106600
"2018","data.Quebec","data.Couples with other relatives",24,133800
"2018","data.Quebec","data.Lone-parent families",24,59300
"2018","data.Quebec","data.Male lone-parent families",24,71200
"2018","data.Quebec","data.Female lone-parent families",24,57500
"2018","data.Quebec","data.Other non-elderly families",24,77000
"2018","data.Quebec","data.Persons not in an economic family",24,32400
"2018","data.Quebec","data.Elderly persons not in an economic family",24,28400
"2018","data.Quebec","data.Elderly males not in an economic family",24,29200
"2018","data.Quebec","data.Elderly females not in an economic family",24,28100
"2018","data.Quebec","data.Non-elderly persons not in an economic family",24,35600
"2018","data.Quebec","data.Non-elderly males not in an economic family",24,37200
"2018","data.Quebec","data.Non-elderly females not in an economic family",24,33700
"2018","data.Ontario","data.Economic families and persons not in an economic family",35,73000
"2018","data.Ontario","data.Economic families",35,101600
"2018","data.Ontario","data.Elderly families",35,77700
"2018","data.Ontario","data.Elderly couples",35,76100
"2018","data.Ontario","data.Other elderly families",35,86200
"2018","data.Ontario","data.Non-elderly families",35,107400
"2018","data.Ontario","data.Couples",35,97700
"2018","data.Ontario","data.Couples with children",35,117900
"2018","data.Ontario","data.Couples with other relatives",35,144400
"2018","data.Ontario","data.Lone-parent families",35,58600
"2018","data.Ontario","data.Male lone-parent families",35,63800
"2018","data.Ontario","data.Female lone-parent families",35,56600
"2018","data.Ontario","data.Other non-elderly families",35,89800
"2018","data.Ontario","data.Persons not in an economic family",35,35400
"2018","data.Ontario","data.Elderly persons not in an economic family",35,36000
"2018","data.Ontario","data.Elderly males not in an economic family",35,38100
"2018","data.Ontario","data.Elderly females not in an economic family",35,34900
"2018","data.Ontario","data.Non-elderly persons not in an economic family",35,35300
"2018","data.Ontario","data.Non-elderly males not in an economic family",35,35100
"2018","data.Ontario","data.Non-elderly females not in an economic family",35,35300
"2018","data.Prairie provinces","data.Economic families and persons not in an economic family",,78600
"2018","data.Prairie provinces","data.Economic families",,104800
"2018","data.Prairie provinces","data.Elderly families",,75000
"2018","data.Prairie provinces","data.Elderly couples",,74100
"2018","data.Prairie provinces","data.Other elderly families",,84300
"2018","data.Prairie provinces","data.Non-elderly families",,112900
"2018","data.Prairie provinces","data.Couples",,103500
"2018","data.Prairie provinces","data.Couples with children",,121700
"2018","data.Prairie provinces","data.Couples with other relatives",,146800
"2018","data.Prairie provinces","data.Lone-parent families",,64300
"2018","data.Prairie provinces","data.Male lone-parent families",,78300
"2018","data.Prairie provinces","data.Female lone-parent families",,62700
"2018","data.Prairie provinces","data.Other non-elderly families",,97100
"2018","data.Prairie provinces","data.Persons not in an economic family",,39900
"2018","data.Prairie provinces","data.Elderly persons not in an economic family",,35000
"2018","data.Prairie provinces","data.Elderly males not in an economic family",,37600
"2018","data.Prairie provinces","data.Elderly females not in an economic family",,33300
"2018","data.Prairie provinces","data.Non-elderly persons not in an economic family",,41800
"2018","data.Prairie provinces","data.Non-elderly males not in an economic family",,44400
"2018","data.Prairie provinces","data.Non-elderly females not in an economic family",,38800
"2018","data.Manitoba","data.Economic families and persons not in an economic family",46,67700
"2018","data.Manitoba","data.Economic families",46,89500
"2018","data.Manitoba","data.Elderly families",46,71600
"2018","data.Manitoba","data.Elderly couples",46,70500
"2018","data.Manitoba","data.Other elderly families",46,78500
"2018","data.Manitoba","data.Non-elderly families",46,95000
"2018","data.Manitoba","data.Couples",46,87300
"2018","data.Manitoba","data.Couples with children",46,103900
"2018","data.Manitoba","data.Couples with other relatives",46,133100
"2018","data.Manitoba","data.Lone-parent families",46,50100
"2018","data.Manitoba","data.Male lone-parent families",46,50100
"2018","data.Manitoba","data.Female lone-parent families",46,49500
"2018","data.Manitoba","data.Other non-elderly families",46,80700
"2018","data.Manitoba","data.Persons not in an economic family",46,36500
"2018","data.Manitoba","data.Elderly persons not in an economic family",46,33900
"2018","data.Manitoba","data.Elderly males not in an economic family",46,38500
"2018","data.Manitoba","data.Elderly females not in an economic family",46,31700
"2018","data.Manitoba","data.Non-elderly persons not in an economic family",46,37400
"2018","data.Manitoba","data.Non-elderly males not in an economic family",46,38200
"2018","data.Manitoba","data.Non-elderly females not in an economic family",46,36900
"2018","data.Saskatchewan","data.Economic families and persons not in an economic family",47,71200
"2018","data.Saskatchewan","data.Economic families",47,97900
"2018","data.Saskatchewan","data.Elderly families",47,74700
"2018","data.Saskatchewan","data.Elderly couples",47,74100
"2018","data.Saskatchewan","data.Other elderly families",47,76000
"2018","data.Saskatchewan","data.Non-elderly families",47,106100
"2018","data.Saskatchewan","data.Couples",47,99000
"2018","data.Saskatchewan","data.Couples with children",47,115200
"2018","data.Saskatchewan","data.Couples with other relatives",47,152700
"2018","data.Saskatchewan","data.Lone-parent families",47,51900
"2018","data.Saskatchewan","data.Male lone-parent families",47,67100
"2018","data.Saskatchewan","data.Female lone-parent families",47,50300
"2018","data.Saskatchewan","data.Other non-elderly families",47,89000
"2018","data.Saskatchewan","data.Persons not in an economic family",47,36100
"2018","data.Saskatchewan","data.Elderly persons not in an economic family",47,33900
"2018","data.Saskatchewan","data.Elderly males not in an economic family",47,35700
"2018","data.Saskatchewan","data.Elderly females not in an economic family",47,32300
"2018","data.Saskatchewan","data.Non-elderly persons not in an economic family",47,38000
"2018","data.Saskatchewan","data.Non-elderly males not in an economic family",47,43600
"2018","data.Saskatchewan","data.Non-elderly females not in an economic family",47,33000
"2018","data.Alberta","data.Economic families and persons not in an economic family",48,84300
"2018","data.Alberta","data.Economic families",48,113100
"2018","data.Alberta","data.Elderly families",48,76300
"2018","data.Alberta","data.Elderly couples",48,75000
"2018","data.Alberta","data.Other elderly families",48,87100
"2018","data.Alberta","data.Non-elderly families",48,121000
"2018","data.Alberta","data.Couples",48,110000
"2018","data.Alberta","data.Couples with children",48,131200
"2018","data.Alberta","data.Couples with other relatives",48,147200
"2018","data.Alberta","data.Lone-parent families",48,78600
"2018","data.Alberta","data.Male lone-parent families",48,94700
"2018","data.Alberta","data.Female lone-parent families",48,76300
"2018","data.Alberta","data.Other non-elderly families",48,102900
"2018","data.Alberta","data.Persons not in an economic family",48,41500
"2018","data.Alberta","data.Elderly persons not in an economic family",48,36400
"2018","data.Alberta","data.Elderly males not in an economic family",48,37500
"2018","data.Alberta","data.Elderly females not in an economic family",48,35000
"2018","data.Alberta","data.Non-elderly persons not in an economic family",48,43500
"2018","data.Alberta","data.Non-elderly males not in an economic family",48,46700
"2018","data.Alberta","data.Non-elderly females not in an economic family",48,40400
"2018","data.British Columbia","data.Economic families and persons not in an economic family",59,67300
"2018","data.British Columbia","data.Economic families",59,101900
"2018","data.British Columbia","data.Elderly families",59,78500
"2018","data.British Columbia","data.Elderly couples",59,74800
"2018","data.British Columbia","data.Other elderly families",59,102800
"2018","data.British Columbia","data.Non-elderly families",59,109400
"2018","data.British Columbia","data.Couples",59,99600
"2018","data.British Columbia","data.Couples with children",59,122600
"2018","data.British Columbia","data.Couples with other relatives",59,142600
"2018","data.British Columbia","data.Lone-parent families",59,68000
"2018","data.British Columbia","data.Male lone-parent families",59,79900
"2018","data.British Columbia","data.Female lone-parent families",59,67200
"2018","data.British Columbia","data.Other non-elderly families",59,80900
"2018","data.British Columbia","data.Persons not in an economic family",59,34900
"2018","data.British Columbia","data.Elderly persons not in an economic family",59,34300
"2018","data.British Columbia","data.Elderly males not in an economic family",59,34500
"2018","data.British Columbia","data.Elderly females not in an economic family",59,33700
"2018","data.British Columbia","data.Non-elderly persons not in an economic family",59,35400
"2018","data.British Columbia","data.Non-elderly males not in an economic family",59,37200
