"Year","Geography","Source","GeoCode","Value"
2022,"Northwest Territories","Heavy Industry",61,0.388
2022,"Northwest Territories","Buildings",61,0.14
2022,"Northwest Territories","Waste",61,0.041
2022,"Nova Scotia","Provincial Inventory Total",12,14.132
2022,"Nova Scotia","Oil and Gas",12,0.005
2022,"Nova Scotia","Transport",12,4.556
2022,"Nova Scotia","Heavy Industry",12,0.362
2022,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.411
2022,"Nova Scotia","Buildings",12,1.968
2022,"Nova Scotia","Waste",12,0.582
2022,"Nova Scotia","Agriculture",12,0.399
2022,"Nunavut","Territorial Inventory Total",62,0.841
2022,"Nunavut","Transport",62,0.365
2022,"Nunavut","Heavy Industry",62,0.208
2022,"Nunavut","Buildings",62,0.072
2022,"Nunavut","Waste",62,0.041
2022,"Ontario","Provincial Inventory Total",35,158.146
2022,"Ontario","Oil and Gas",35,7.758
2022,"Ontario","Transport",35,50.388
2022,"Ontario","Heavy Industry",35,29.011
2022,"Ontario","Light Manufacturing, Construction and Forest Resources",35,9.414
2022,"Ontario","Buildings",35,36.557
2022,"Ontario","Waste",35,7.059
2022,"Ontario","Agriculture",35,12.512
2022,"Prince Edward Island","Provincial Inventory Total",11,1.588
2022,"Prince Edward Island","Oil and Gas",11,0
2022,"Prince Edward Island","Transport",11,0.661
2022,"Prince Edward Island","Heavy Industry",11,0.012
2022,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.164
2022,"Prince Edward Island","Buildings",11,0.294
2022,"Prince Edward Island","Waste",11,0.076
2022,"Prince Edward Island","Agriculture",11,0.378
2022,"Quebec","Provincial Inventory Total",24,79.196
2022,"Quebec","Oil and Gas",24,2.875
2022,"Quebec","Transport",24,30.492
2022,"Quebec","Heavy Industry",24,18.208
2022,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.666
2022,"Quebec","Buildings",24,9.589
2022,"Quebec","Waste",24,4.238
2022,"Quebec","Agriculture",24,8.845
2022,"Saskatchewan","Provincial Inventory Total",47,75.361
2022,"Saskatchewan","Oil and Gas",47,26.309
2022,"Saskatchewan","Transport",47,8.836
2022,"Saskatchewan","Heavy Industry",47,4.662
2022,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.725
2022,"Saskatchewan","Buildings",47,4.168
2022,"Saskatchewan","Waste",47,1.373
2022,"Saskatchewan","Agriculture",47,15.919
2022,"Yukon","Territorial Inventory Total",60,0.66
2022,"Yukon","Oil and Gas",60,0
2022,"Yukon","Transport",60,0.374
2022,"Yukon","Heavy Industry",60,0.137
2022,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.028
2022,"Yukon","Buildings",60,0.037
2022,"Yukon","Waste",60,0.036
2022,"Yukon","Agriculture",60,0.009
2023,"Alberta","Provincial Inventory Total",48,260.081
2023,"Alberta","Oil and Gas",48,150.58
2023,"Alberta","Transport",48,23.055
2023,"Alberta","Heavy Industry",48,17.855
2023,"Alberta","Light Manufacturing, Construction and Forest Resources",48,2.854
2023,"Alberta","Buildings",48,20.179
2023,"Alberta","Waste",48,4.74
2023,"Alberta","Agriculture",48,19.518
2023,"British Columbia","Provincial Inventory Total",59,57.607
2023,"British Columbia","Oil and Gas",59,12.23
2023,"British Columbia","Transport",59,20.491
2023,"British Columbia","Heavy Industry",59,5.367
2023,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.145
2023,"British Columbia","Buildings",59,8.601
2023,"British Columbia","Waste",59,2.234
2023,"British Columbia","Agriculture",59,2.95
2023,"Canada","Oil and Gas",,203.942
2023,"Canada","Transport",,152.368
2023,"Canada","Heavy Industry",,79.182
2023,"Canada","Light Manufacturing, Construction and Forest Resources",,22.708
2023,"Canada","Buildings",,82.745
2023,"Canada","Waste",,22.997
2023,"Canada","Agriculture",,69.078
2023,"Manitoba","Provincial Inventory Total",46,20.924
2023,"Manitoba","Oil and Gas",46,0.862
2023,"Manitoba","Transport",46,6.293
2023,"Manitoba","Heavy Industry",46,1.184
2023,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.107
2023,"Manitoba","Buildings",46,2.824
2023,"Manitoba","Waste",46,1.457
2023,"Manitoba","Agriculture",46,7.12
2023,"New Brunswick","Provincial Inventory Total",13,11.453
2023,"New Brunswick","Oil and Gas",13,2.808
2023,"New Brunswick","Transport",13,2.927
2023,"New Brunswick","Heavy Industry",13,0.593
2023,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.356
2023,"New Brunswick","Buildings",13,0.931
2023,"New Brunswick","Waste",13,0.727
2023,"New Brunswick","Agriculture",13,0.448
2023,"Newfoundland and Labrador","Provincial Inventory Total",10,8.093
2023,"Newfoundland and Labrador","Oil and Gas",10,1.257
2023,"Newfoundland and Labrador","Transport",10,3.195
2023,"Newfoundland and Labrador","Heavy Industry",10,1.332
2023,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.33
2023,"Newfoundland and Labrador","Buildings",10,0.664
2023,"Newfoundland and Labrador","Waste",10,0.534
2023,"Newfoundland and Labrador","Agriculture",10,0.1
2023,"Northwest Territories","Territorial Inventory Total",61,1.358
2023,"Northwest Territories","Oil and Gas",61,0.068
2023,"Northwest Territories","Transport",61,0.604
2023,"Northwest Territories","Heavy Industry",61,0.345
2023,"Northwest Territories","Buildings",61,0.124
2023,"Northwest Territories","Waste",61,0.042
2023,"Nova Scotia","Provincial Inventory Total",12,13.41
2023,"Nova Scotia","Oil and Gas",12,0.005
2023,"Nova Scotia","Transport",12,4.54
2023,"Nova Scotia","Heavy Industry",12,0.417
2023,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.379
2023,"Nova Scotia","Buildings",12,1.772
2023,"Nova Scotia","Waste",12,0.584
2023,"Nova Scotia","Agriculture",12,0.395
2023,"Nunavut","Territorial Inventory Total",62,0.878
2023,"Nunavut","Transport",62,0.39
2023,"Nunavut","Heavy Industry",62,0.218
2023,"Nunavut","Buildings",62,0.071
2023,"Nunavut","Waste",62,0.043
2023,"Ontario","Provincial Inventory Total",35,159.775
2023,"Ontario","Oil and Gas",35,8.018
2023,"Ontario","Transport",35,51.082
2023,"Ontario","Heavy Industry",35,29.785
2023,"Ontario","Light Manufacturing, Construction and Forest Resources",35,9.17
2023,"Ontario","Buildings",35,34.901
2023,"Ontario","Waste",35,6.82
2023,"Ontario","Agriculture",35,13.205
2023,"Prince Edward Island","Provincial Inventory Total",11,1.54
2023,"Prince Edward Island","Oil and Gas",11,0
2023,"Prince Edward Island","Transport",11,0.672
2023,"Prince Edward Island","Heavy Industry",11,0.012
2023,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.161
2023,"Prince Edward Island","Buildings",11,0.274
2023,"Prince Edward Island","Waste",11,0.075
2023,"Prince Edward Island","Agriculture",11,0.342
2023,"Quebec","Provincial Inventory Total",24,77.677
2023,"Quebec","Oil and Gas",24,2.792
2023,"Quebec","Transport",24,30.052
2023,"Quebec","Heavy Industry",24,18.236
2023,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.34
2023,"Quebec","Buildings",24,8.693
2023,"Quebec","Waste",24,4.325
2023,"Quebec","Agriculture",24,8.935
2023,"Saskatchewan","Provincial Inventory Total",47,73.412
2023,"Saskatchewan","Oil and Gas",47,25.323
2023,"Saskatchewan","Transport",47,8.678
2023,"Saskatchewan","Heavy Industry",47,3.701
2023,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.782
2023,"Saskatchewan","Buildings",47,3.675
2023,"Saskatchewan","Waste",47,1.379
2023,"Saskatchewan","Agriculture",47,16.057
2023,"Yukon","Territorial Inventory Total",60,0.673
2023,"Yukon","Oil and Gas",60,0
2023,"Yukon","Transport",60,0.388
2023,"Yukon","Heavy Industry",60,0.137
2023,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.028
2023,"Yukon","Buildings",60,0.036
2023,"Yukon","Waste",60,0.037
2023,"Yukon","Agriculture",60,0.009
2024,"Alberta","Provincial Inventory Total",48,260.144
2024,"Alberta","Oil and Gas",48,153.638
2024,"Alberta","Transport",48,23.357
2024,"Alberta","Heavy Industry",48,17.059
2024,"Alberta","Light Manufacturing, Construction and Forest Resources",48,2.947
2024,"Alberta","Buildings",48,20.272
2024,"Alberta","Waste",48,4.888
2024,"Alberta","Agriculture",48,20.249
2024,"British Columbia","Provincial Inventory Total",59,56.604
2024,"British Columbia","Oil and Gas",59,12.465
2024,"British Columbia","Transport",59,19.574
2024,"British Columbia","Heavy Industry",59,5.032
2024,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,2.81
2024,"British Columbia","Buildings",59,8.789
2024,"British Columbia","Waste",59,2.282
2024,"British Columbia","Agriculture",59,2.982
2024,"Canada","Oil and Gas",,207.61
2024,"Canada","Transport",,151.371
2024,"Canada","Heavy Industry",,77.496
2024,"Canada","Light Manufacturing, Construction and Forest Resources",,22.058
2024,"Canada","Buildings",,81.424
2024,"Canada","Waste",,22.573
2024,"Canada","Agriculture",,69.75
2024,"Manitoba","Provincial Inventory Total",46,21.401
2024,"Manitoba","Oil and Gas",46,0.987
2024,"Manitoba","Transport",46,6.37
2024,"Manitoba","Heavy Industry",46,1.191
2024,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.081
2024,"Manitoba","Buildings",46,2.732
2024,"Manitoba","Waste",46,1.469
2024,"Manitoba","Agriculture",46,7.486
2024,"New Brunswick","Provincial Inventory Total",13,12.758
2024,"New Brunswick","Oil and Gas",13,3.138
2024,"New Brunswick","Transport",13,2.937
2024,"New Brunswick","Heavy Industry",13,0.542
2024,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.329
2024,"New Brunswick","Buildings",13,0.942
2024,"New Brunswick","Waste",13,0.776
2024,"New Brunswick","Agriculture",13,0.424
2024,"Newfoundland and Labrador","Provincial Inventory Total",10,8.62
2024,"Newfoundland and Labrador","Oil and Gas",10,1.573
2024,"Newfoundland and Labrador","Transport",10,3.198
2024,"Newfoundland and Labrador","Heavy Industry",10,1.478
2024,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.34
2024,"Newfoundland and Labrador","Buildings",10,0.724
2024,"Newfoundland and Labrador","Waste",10,0.536
2024,"Newfoundland and Labrador","Agriculture",10,0.101
2024,"Northwest Territories","Territorial Inventory Total",61,1.347
2024,"Northwest Territories","Oil and Gas",61,0.063
2024,"Northwest Territories","Transport",61,0.586
2024,"Northwest Territories","Heavy Industry",61,0.35
2024,"Northwest Territories","Buildings",61,0.123
2024,"Northwest Territories","Waste",61,0.043
2024,"Nova Scotia","Provincial Inventory Total",12,13.688
2024,"Nova Scotia","Oil and Gas",12,0.004
2024,"Nova Scotia","Transport",12,4.534
2024,"Nova Scotia","Heavy Industry",12,0.436
2024,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.414
2024,"Nova Scotia","Buildings",12,1.698
2024,"Nova Scotia","Waste",12,0.607
2024,"Nova Scotia","Agriculture",12,0.402
2024,"Nunavut","Territorial Inventory Total",62,0.925
2024,"Nunavut","Transport",62,0.396
2024,"Nunavut","Heavy Industry",62,0.261
2024,"Nunavut","Buildings",62,0.071
2024,"Nunavut","Waste",62,0.044
2024,"Ontario","Provincial Inventory Total",35,157.808
2024,"Ontario","Oil and Gas",35,8.132
2024,"Ontario","Transport",35,49.822
2024,"Ontario","Heavy Industry",35,29.355
2024,"Ontario","Light Manufacturing, Construction and Forest Resources",35,9.052
2024,"Ontario","Buildings",35,33.094
2024,"Ontario","Waste",35,6.592
2024,"Ontario","Agriculture",35,12.979
2024,"Prince Edward Island","Provincial Inventory Total",11,1.493
2024,"Prince Edward Island","Oil and Gas",11,0
2024,"Prince Edward Island","Transport",11,0.683
2024,"Prince Edward Island","Heavy Industry",11,0.011
2024,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.155
2024,"Prince Edward Island","Buildings",11,0.245
2024,"Prince Edward Island","Waste",11,0.072
2024,"Prince Edward Island","Agriculture",11,0.324
2024,"Quebec","Provincial Inventory Total",24,77.533
2024,"Quebec","Oil and Gas",24,2.873
2024,"Quebec","Transport",24,30.685
2024,"Quebec","Heavy Industry",24,17.908
2024,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.074
2024,"Quebec","Buildings",24,8.877
2024,"Quebec","Waste",24,3.88
2024,"Quebec","Agriculture",24,8.842
2024,"Saskatchewan","Provincial Inventory Total",47,71.661
2024,"Saskatchewan","Oil and Gas",47,24.739
2024,"Saskatchewan","Transport",47,8.833
2024,"Saskatchewan","Heavy Industry",47,3.735
