Year,Géographie,Source,GeoCode,Value
2021,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.339
2021,Terre-Neuve-et-Labrador,Bâtiments,10,0.686
2021,Terre-Neuve-et-Labrador,Déchets et autres,10,0.583
2021,Terre-Neuve-et-Labrador,Agriculture,10,0.089
2021,Territoires du Nord-Ouest,Inventaire territorial,61,1.282
2021,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.064
2021,Territoires du Nord-Ouest,Transports,61,0.588
2021,Territoires du Nord-Ouest,Industrie lourde,61,0.373
2021,Territoires du Nord-Ouest,Bâtiments,61,0.13
2021,Territoires du Nord-Ouest,Déchets et autres,61,0.04
2021,Nouvelle-Écosse,Inventaire provincial,12,14.006
2021,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.006
2021,Nouvelle-Écosse,Transports,12,4.25
2021,Nouvelle-Écosse,Industrie lourde,12,0.353
2021,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.435
2021,Nouvelle-Écosse,Bâtiments,12,1.885
2021,Nouvelle-Écosse,Déchets et autres,12,0.574
2021,Nouvelle-Écosse,Agriculture,12,0.399
2021,Nunavut,Inventaire territorial,62,0.834
2021,Nunavut,Transports,62,0.359
2021,Nunavut,Industrie lourde,62,0.207
2021,Nunavut,Bâtiments,62,0.069
2021,Nunavut,Déchets et autres,62,0.04
2021,Ontario,Inventaire provincial,35,151.735
2021,Ontario,Exploitation pétrolière et gazière,35,7.437
2021,Ontario,Transports,35,47.142
2021,Ontario,Industrie lourde,35,28.84
2021,Ontario,"Fabrication légère, construction et ressources forestières",35,8.729
2021,Ontario,Bâtiments,35,35.441
2021,Ontario,Déchets et autres,35,7.144
2021,Ontario,Agriculture,35,12.511
2021,Île-du-Prince-Édouard,Inventaire provincial,11,1.602
2021,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2021,Île-du-Prince-Édouard,Transports,11,0.625
2021,Île-du-Prince-Édouard,Industrie lourde,11,0.013
2021,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.182
2021,Île-du-Prince-Édouard,Bâtiments,11,0.29
2021,Île-du-Prince-Édouard,Déchets et autres,11,0.114
2021,Île-du-Prince-Édouard,Agriculture,11,0.376
2021,Québec,Inventaire provincial,24,77.63
2021,Québec,Exploitation pétrolière et gazière,24,2.713
2021,Québec,Transports,24,28.922
2021,Québec,Industrie lourde,24,18.071
2021,Québec,"Fabrication légère, construction et ressources forestières",24,4.984
2021,Québec,Bâtiments,24,9.394
2021,Québec,Déchets et autres,24,4.323
2021,Québec,Agriculture,24,8.9
2021,Saskatchewan,Inventaire provincial,47,76.782
2021,Saskatchewan,Exploitation pétrolière et gazière,47,27.074
2021,Saskatchewan,Transports,47,9.077
2021,Saskatchewan,Industrie lourde,47,4.007
2021,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.71
2021,Saskatchewan,Bâtiments,47,3.849
2021,Saskatchewan,Déchets et autres,47,1.39
2021,Saskatchewan,Agriculture,47,15.979
2021,Yukon,Inventaire territorial,60,0.646
2021,Yukon,Exploitation pétrolière et gazière,60,0.0
2021,Yukon,Transports,60,0.35
2021,Yukon,Industrie lourde,60,0.137
2021,Yukon,"Fabrication légère, construction et ressources forestières",60,0.03
2021,Yukon,Bâtiments,60,0.04
2021,Yukon,Déchets et autres,60,0.035
2021,Yukon,Agriculture,60,0.009
2022,Alberta,Inventaire provincial,48,262.05
2022,Alberta,Exploitation pétrolière et gazière,48,151.082
2022,Alberta,Transports,48,23.053
2022,Alberta,Industrie lourde,48,18.115
2022,Alberta,"Fabrication légère, construction et ressources forestières",48,3.004
2022,Alberta,Bâtiments,48,21.256
2022,Alberta,Déchets et autres,48,4.708
2022,Alberta,Agriculture,48,20.859
2022,Colombie-Britannique,Inventaire provincial,59,60.144
2022,Colombie-Britannique,Exploitation pétrolière et gazière,59,12.953
2022,Colombie-Britannique,Transports,59,21.479
2022,Colombie-Britannique,Industrie lourde,59,5.259
2022,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,3.197
2022,Colombie-Britannique,Bâtiments,59,9.383
2022,Colombie-Britannique,Déchets et autres,59,2.197
2022,Colombie-Britannique,Agriculture,59,3.058
2022,Canada,Exploitation pétrolière et gazière,,206.031
2022,Canada,Transports,,153.153
2022,Canada,Industrie lourde,,79.811
2022,Canada,"Fabrication légère, construction et ressources forestières",,23.536
2022,Canada,Bâtiments,,88.291
2022,Canada,Déchets et autres,,23.13
2022,Canada,Agriculture,,69.883
2022,Manitoba,Inventaire provincial,46,21.525
2022,Manitoba,Exploitation pétrolière et gazière,46,0.987
2022,Manitoba,Transports,46,6.107
2022,Manitoba,Industrie lourde,46,1.266
2022,Manitoba,"Fabrication légère, construction et ressources forestières",46,1.124
2022,Manitoba,Bâtiments,46,3.197
2022,Manitoba,Déchets et autres,46,1.451
2022,Manitoba,Agriculture,46,7.343
2022,Nouveau-Brunswick,Inventaire provincial,13,12.568
2022,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,2.725
2022,Nouveau-Brunswick,Transports,13,3.038
2022,Nouveau-Brunswick,Industrie lourde,13,0.736
2022,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.429
2022,Nouveau-Brunswick,Bâtiments,13,0.943
2022,Nouveau-Brunswick,Déchets et autres,13,0.739
2022,Nouveau-Brunswick,Agriculture,13,0.467
2022,Terre-Neuve-et-Labrador,Inventaire provincial,10,8.291
2022,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,1.266
2022,Terre-Neuve-et-Labrador,Transports,10,3.191
2022,Terre-Neuve-et-Labrador,Industrie lourde,10,1.447
2022,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.331
2022,Terre-Neuve-et-Labrador,Bâtiments,10,0.687
2022,Terre-Neuve-et-Labrador,Déchets et autres,10,0.589
2022,Terre-Neuve-et-Labrador,Agriculture,10,0.092
2022,Territoires du Nord-Ouest,Inventaire territorial,61,1.352
2022,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.071
2022,Territoires du Nord-Ouest,Transports,61,0.613
2022,Territoires du Nord-Ouest,Industrie lourde,61,0.388
2022,Territoires du Nord-Ouest,Bâtiments,61,0.14
2022,Territoires du Nord-Ouest,Déchets et autres,61,0.041
2022,Nouvelle-Écosse,Inventaire provincial,12,14.132
2022,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.005
2022,Nouvelle-Écosse,Transports,12,4.556
2022,Nouvelle-Écosse,Industrie lourde,12,0.362
2022,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.411
2022,Nouvelle-Écosse,Bâtiments,12,1.968
2022,Nouvelle-Écosse,Déchets et autres,12,0.582
2022,Nouvelle-Écosse,Agriculture,12,0.399
2022,Nunavut,Inventaire territorial,62,0.841
2022,Nunavut,Transports,62,0.365
2022,Nunavut,Industrie lourde,62,0.208
2022,Nunavut,Bâtiments,62,0.072
2022,Nunavut,Déchets et autres,62,0.041
2022,Ontario,Inventaire provincial,35,158.146
2022,Ontario,Exploitation pétrolière et gazière,35,7.758
2022,Ontario,Transports,35,50.388
2022,Ontario,Industrie lourde,35,29.011
2022,Ontario,"Fabrication légère, construction et ressources forestières",35,9.414
2022,Ontario,Bâtiments,35,36.557
2022,Ontario,Déchets et autres,35,7.059
2022,Ontario,Agriculture,35,12.512
2022,Île-du-Prince-Édouard,Inventaire provincial,11,1.588
2022,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2022,Île-du-Prince-Édouard,Transports,11,0.661
2022,Île-du-Prince-Édouard,Industrie lourde,11,0.012
2022,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.164
2022,Île-du-Prince-Édouard,Bâtiments,11,0.294
2022,Île-du-Prince-Édouard,Déchets et autres,11,0.076
2022,Île-du-Prince-Édouard,Agriculture,11,0.378
2022,Québec,Inventaire provincial,24,79.196
2022,Québec,Exploitation pétrolière et gazière,24,2.875
2022,Québec,Transports,24,30.492
2022,Québec,Industrie lourde,24,18.208
2022,Québec,"Fabrication légère, construction et ressources forestières",24,4.666
2022,Québec,Bâtiments,24,9.589
2022,Québec,Déchets et autres,24,4.238
2022,Québec,Agriculture,24,8.845
2022,Saskatchewan,Inventaire provincial,47,75.361
2022,Saskatchewan,Exploitation pétrolière et gazière,47,26.309
2022,Saskatchewan,Transports,47,8.836
2022,Saskatchewan,Industrie lourde,47,4.662
2022,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.725
2022,Saskatchewan,Bâtiments,47,4.168
2022,Saskatchewan,Déchets et autres,47,1.373
2022,Saskatchewan,Agriculture,47,15.919
2022,Yukon,Inventaire territorial,60,0.66
2022,Yukon,Exploitation pétrolière et gazière,60,0.0
2022,Yukon,Transports,60,0.374
2022,Yukon,Industrie lourde,60,0.137
2022,Yukon,"Fabrication légère, construction et ressources forestières",60,0.028
2022,Yukon,Bâtiments,60,0.037
2022,Yukon,Déchets et autres,60,0.036
2022,Yukon,Agriculture,60,0.009
2023,Alberta,Inventaire provincial,48,260.081
2023,Alberta,Exploitation pétrolière et gazière,48,150.58
2023,Alberta,Transports,48,23.055
2023,Alberta,Industrie lourde,48,17.855
2023,Alberta,"Fabrication légère, construction et ressources forestières",48,2.854
2023,Alberta,Bâtiments,48,20.179
2023,Alberta,Déchets et autres,48,4.74
2023,Alberta,Agriculture,48,19.518
2023,Colombie-Britannique,Inventaire provincial,59,57.607
2023,Colombie-Britannique,Exploitation pétrolière et gazière,59,12.23
2023,Colombie-Britannique,Transports,59,20.491
2023,Colombie-Britannique,Industrie lourde,59,5.367
2023,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,3.145
2023,Colombie-Britannique,Bâtiments,59,8.601
2023,Colombie-Britannique,Déchets et autres,59,2.234
2023,Colombie-Britannique,Agriculture,59,2.95
2023,Canada,Exploitation pétrolière et gazière,,203.942
2023,Canada,Transports,,152.368
2023,Canada,Industrie lourde,,79.182
2023,Canada,"Fabrication légère, construction et ressources forestières",,22.708
2023,Canada,Bâtiments,,82.745
2023,Canada,Déchets et autres,,22.997
2023,Canada,Agriculture,,69.078
2023,Manitoba,Inventaire provincial,46,20.924
2023,Manitoba,Exploitation pétrolière et gazière,46,0.862
2023,Manitoba,Transports,46,6.293
2023,Manitoba,Industrie lourde,46,1.184
2023,Manitoba,"Fabrication légère, construction et ressources forestières",46,1.107
2023,Manitoba,Bâtiments,46,2.824
2023,Manitoba,Déchets et autres,46,1.457
2023,Manitoba,Agriculture,46,7.12
2023,Nouveau-Brunswick,Inventaire provincial,13,11.453
2023,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,2.808
2023,Nouveau-Brunswick,Transports,13,2.927
2023,Nouveau-Brunswick,Industrie lourde,13,0.593
2023,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.356
2023,Nouveau-Brunswick,Bâtiments,13,0.931
2023,Nouveau-Brunswick,Déchets et autres,13,0.727
2023,Nouveau-Brunswick,Agriculture,13,0.448
2023,Terre-Neuve-et-Labrador,Inventaire provincial,10,8.093
2023,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,1.257
2023,Terre-Neuve-et-Labrador,Transports,10,3.195
2023,Terre-Neuve-et-Labrador,Industrie lourde,10,1.332
2023,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.33
2023,Terre-Neuve-et-Labrador,Bâtiments,10,0.664
2023,Terre-Neuve-et-Labrador,Déchets et autres,10,0.534
2023,Terre-Neuve-et-Labrador,Agriculture,10,0.1
2023,Territoires du Nord-Ouest,Inventaire territorial,61,1.358
2023,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.068
2023,Territoires du Nord-Ouest,Transports,61,0.604
2023,Territoires du Nord-Ouest,Industrie lourde,61,0.345
2023,Territoires du Nord-Ouest,Bâtiments,61,0.124
2023,Territoires du Nord-Ouest,Déchets et autres,61,0.042
2023,Nouvelle-Écosse,Inventaire provincial,12,13.41
2023,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.005
2023,Nouvelle-Écosse,Transports,12,4.54
2023,Nouvelle-Écosse,Industrie lourde,12,0.417
2023,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.379
2023,Nouvelle-Écosse,Bâtiments,12,1.772
2023,Nouvelle-Écosse,Déchets et autres,12,0.584
2023,Nouvelle-Écosse,Agriculture,12,0.395
2023,Nunavut,Inventaire territorial,62,0.878
2023,Nunavut,Transports,62,0.39
2023,Nunavut,Industrie lourde,62,0.218
2023,Nunavut,Bâtiments,62,0.071
2023,Nunavut,Déchets et autres,62,0.043
2023,Ontario,Inventaire provincial,35,159.775
2023,Ontario,Exploitation pétrolière et gazière,35,8.018
2023,Ontario,Transports,35,51.082
2023,Ontario,Industrie lourde,35,29.785
2023,Ontario,"Fabrication légère, construction et ressources forestières",35,9.17
2023,Ontario,Bâtiments,35,34.901
2023,Ontario,Déchets et autres,35,6.82
2023,Ontario,Agriculture,35,13.205
2023,Île-du-Prince-Édouard,Inventaire provincial,11,1.54
2023,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2023,Île-du-Prince-Édouard,Transports,11,0.672
2023,Île-du-Prince-Édouard,Industrie lourde,11,0.012
2023,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.161
2023,Île-du-Prince-Édouard,Bâtiments,11,0.274
2023,Île-du-Prince-Édouard,Déchets et autres,11,0.075
2023,Île-du-Prince-Édouard,Agriculture,11,0.342
2023,Québec,Inventaire provincial,24,77.677
2023,Québec,Exploitation pétrolière et gazière,24,2.792
2023,Québec,Transports,24,30.052
2023,Québec,Industrie lourde,24,18.236
2023,Québec,"Fabrication légère, construction et ressources forestières",24,4.34
2023,Québec,Bâtiments,24,8.693
2023,Québec,Déchets et autres,24,4.325
2023,Québec,Agriculture,24,8.935
2023,Saskatchewan,Inventaire provincial,47,73.412
2023,Saskatchewan,Exploitation pétrolière et gazière,47,25.323
2023,Saskatchewan,Transports,47,8.678
2023,Saskatchewan,Industrie lourde,47,3.701
2023,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.782
2023,Saskatchewan,Bâtiments,47,3.675
2023,Saskatchewan,Déchets et autres,47,1.379
2023,Saskatchewan,Agriculture,47,16.057
2023,Yukon,Inventaire territorial,60,0.673
2023,Yukon,Exploitation pétrolière et gazière,60,0.0
2023,Yukon,Transports,60,0.388
2023,Yukon,Industrie lourde,60,0.137
2023,Yukon,"Fabrication légère, construction et ressources forestières",60,0.028
2023,Yukon,Bâtiments,60,0.036
2023,Yukon,Déchets et autres,60,0.037
2023,Yukon,Agriculture,60,0.009
2024,Alberta,Inventaire provincial,48,260.144
2024,Alberta,Exploitation pétrolière et gazière,48,153.638
2024,Alberta,Transports,48,23.357
2024,Alberta,Industrie lourde,48,17.059
2024,Alberta,"Fabrication légère, construction et ressources forestières",48,2.947
2024,Alberta,Bâtiments,48,20.272
2024,Alberta,Déchets et autres,48,4.888
2024,Alberta,Agriculture,48,20.249
2024,Colombie-Britannique,Inventaire provincial,59,56.604
2024,Colombie-Britannique,Exploitation pétrolière et gazière,59,12.465
2024,Colombie-Britannique,Transports,59,19.574
2024,Colombie-Britannique,Industrie lourde,59,5.032
2024,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,2.81
2024,Colombie-Britannique,Bâtiments,59,8.789
2024,Colombie-Britannique,Déchets et autres,59,2.282
2024,Colombie-Britannique,Agriculture,59,2.982
2024,Canada,Exploitation pétrolière et gazière,,207.61
2024,Canada,Transports,,151.371
2024,Canada,Industrie lourde,,77.496
2024,Canada,"Fabrication légère, construction et ressources forestières",,22.058
2024,Canada,Bâtiments,,81.424
2024,Canada,Déchets et autres,,22.573
2024,Canada,Agriculture,,69.75
2024,Manitoba,Inventaire provincial,46,21.401
2024,Manitoba,Exploitation pétrolière et gazière,46,0.987
2024,Manitoba,Transports,46,6.37
2024,Manitoba,Industrie lourde,46,1.191
2024,Manitoba,"Fabrication légère, construction et ressources forestières",46,1.081
2024,Manitoba,Bâtiments,46,2.732
2024,Manitoba,Déchets et autres,46,1.469
2024,Manitoba,Agriculture,46,7.486
2024,Nouveau-Brunswick,Inventaire provincial,13,12.758
2024,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,3.138
2024,Nouveau-Brunswick,Transports,13,2.937
2024,Nouveau-Brunswick,Industrie lourde,13,0.542
2024,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.329
2024,Nouveau-Brunswick,Bâtiments,13,0.942
2024,Nouveau-Brunswick,Déchets et autres,13,0.776
2024,Nouveau-Brunswick,Agriculture,13,0.424
2024,Terre-Neuve-et-Labrador,Inventaire provincial,10,8.62
2024,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,1.573
2024,Terre-Neuve-et-Labrador,Transports,10,3.198
2024,Terre-Neuve-et-Labrador,Industrie lourde,10,1.478
2024,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.34
2024,Terre-Neuve-et-Labrador,Bâtiments,10,0.724
2024,Terre-Neuve-et-Labrador,Déchets et autres,10,0.536
2024,Terre-Neuve-et-Labrador,Agriculture,10,0.101
2024,Territoires du Nord-Ouest,Inventaire territorial,61,1.347
2024,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.063
2024,Territoires du Nord-Ouest,Transports,61,0.586
2024,Territoires du Nord-Ouest,Industrie lourde,61,0.35
2024,Territoires du Nord-Ouest,Bâtiments,61,0.123
2024,Territoires du Nord-Ouest,Déchets et autres,61,0.043
2024,Nouvelle-Écosse,Inventaire provincial,12,13.688
2024,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.004
2024,Nouvelle-Écosse,Transports,12,4.534
2024,Nouvelle-Écosse,Industrie lourde,12,0.436
2024,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.414
2024,Nouvelle-Écosse,Bâtiments,12,1.698
2024,Nouvelle-Écosse,Déchets et autres,12,0.607
2024,Nouvelle-Écosse,Agriculture,12,0.402
2024,Nunavut,Inventaire territorial,62,0.925
2024,Nunavut,Transports,62,0.396
2024,Nunavut,Industrie lourde,62,0.261
2024,Nunavut,Bâtiments,62,0.071
2024,Nunavut,Déchets et autres,62,0.044
2024,Ontario,Inventaire provincial,35,157.808
2024,Ontario,Exploitation pétrolière et gazière,35,8.132
2024,Ontario,Transports,35,49.822
2024,Ontario,Industrie lourde,35,29.355
2024,Ontario,"Fabrication légère, construction et ressources forestières",35,9.052
2024,Ontario,Bâtiments,35,33.094
2024,Ontario,Déchets et autres,35,6.592
2024,Ontario,Agriculture,35,12.979
2024,Île-du-Prince-Édouard,Inventaire provincial,11,1.493
