Year,Géographie,Industries,Environmental management practices,GeoCode,Environmental protection activities,Value
2020,Canada,Fabrication de matériel de transport,Reported using one or more environmental management practices,,,57.1
2020,Canada,Fabrication de matériel de transport,Environmental management system,,,43.5
2020,Canada,Fabrication de matériel de transport,Pollution prevention plan,,,34.5
2020,Canada,Fabrication de matériel de transport,Life cycle management,,,17.4
2020,Canada,Fabrication de matériel de transport,ISO 14000 family certification,,,37.4
2020,Canada,Fabrication de matériel de transport,Environmental voluntary agreements or programs,,,6.1
2020,Canada,Fabrication de matériel de transport,Green procurements policy or guidelines,,,15.4
2020,Canada,Fabrication de matériel de transport,Environmental supply chain management policy,,,15.7
2020,Canada,Fabrication de matériel de transport,New or improved environmental supply chain management policy,,,5.8
2020,Canada,Fabrication de matériel de transport,"Environmental incentive programs, grants, loans, or tax credits",,,10.5
2020,Canada,Fabrication de matériel de transport,Greenhouse gas emission inventory,,,33.4
2020,Canada,Fabrication de matériel de transport,Purchased carbon offset credits only or purchased more than sold,,,
2020,Canada,Fabrication de matériel de transport,Redevances écologiques,,,0.0
2020,Canada,Fabrication de matériel de transport,Other environmental management practices,,,5.1
2020,Canada,Fabrication de produits en plastique et en caoutchouc,Reported using one or more environmental management practices,,,46.9
2020,Canada,Fabrication de produits en plastique et en caoutchouc,Environmental management system,,,22.8
2020,Canada,Fabrication de produits en plastique et en caoutchouc,Pollution prevention plan,,,21.4
2020,Canada,Fabrication de produits en plastique et en caoutchouc,Life cycle management,,,12.1
2020,Canada,Fabrication de produits en plastique et en caoutchouc,ISO 14000 family certification,,,14.3
2020,Canada,Fabrication de produits en plastique et en caoutchouc,Environmental voluntary agreements or programs,,,4.6
2020,Canada,Fabrication de produits en plastique et en caoutchouc,Green procurements policy or guidelines,,,10.6
2020,Canada,Fabrication de produits en plastique et en caoutchouc,Environmental supply chain management policy,,,10.7
2020,Canada,Fabrication de produits en plastique et en caoutchouc,New or improved environmental supply chain management policy,,,4.4
2020,Canada,Fabrication de produits en plastique et en caoutchouc,"Environmental incentive programs, grants, loans, or tax credits",,,5.8
2020,Canada,Fabrication de produits en plastique et en caoutchouc,Greenhouse gas emission inventory,,,12.2
2020,Canada,Fabrication de produits en plastique et en caoutchouc,Purchased carbon offset credits only or purchased more than sold,,,1.7
2020,Canada,Fabrication de produits en plastique et en caoutchouc,Redevances écologiques,,,
2020,Canada,Fabrication de produits en plastique et en caoutchouc,Other environmental management practices,,,4.1
2020,Canada,Fabrication de machines,Reported using one or more environmental management practices,,,30.2
2020,Canada,Fabrication de machines,Environmental management system,,,17.6
2020,Canada,Fabrication de machines,Pollution prevention plan,,,17.6
2020,Canada,Fabrication de machines,Life cycle management,,,7.1
2020,Canada,Fabrication de machines,ISO 14000 family certification,,,3.3
2020,Canada,Fabrication de machines,Environmental voluntary agreements or programs,,,9.4
2020,Canada,Fabrication de machines,Green procurements policy or guidelines,,,3.7
2020,Canada,Fabrication de machines,Environmental supply chain management policy,,,2.9
2020,Canada,Fabrication de machines,New or improved environmental supply chain management policy,,,2.0
2020,Canada,Fabrication de machines,"Environmental incentive programs, grants, loans, or tax credits",,,3.8
2020,Canada,Fabrication de machines,Greenhouse gas emission inventory,,,10.5
2020,Canada,Fabrication de machines,Purchased carbon offset credits only or purchased more than sold,,,0.2
2020,Canada,Fabrication de machines,Redevances écologiques,,,0.0
2020,Canada,Fabrication de machines,Other environmental management practices,,,4.7
2020,Canada,Fabrication de meubles et de produits connexes,Reported using one or more environmental management practices,,,21.5
2020,Canada,Fabrication de meubles et de produits connexes,Environmental management system,,,6.5
2020,Canada,Fabrication de meubles et de produits connexes,Pollution prevention plan,,,7.8
2020,Canada,Fabrication de meubles et de produits connexes,Life cycle management,,,5.4
2020,Canada,Fabrication de meubles et de produits connexes,ISO 14000 family certification,,,5.1
2020,Canada,Fabrication de meubles et de produits connexes,Environmental voluntary agreements or programs,,,5.8
2020,Canada,Fabrication de meubles et de produits connexes,Green procurements policy or guidelines,,,5.9
2020,Canada,Fabrication de meubles et de produits connexes,Environmental supply chain management policy,,,9.0
2020,Canada,Fabrication de meubles et de produits connexes,New or improved environmental supply chain management policy,,,5.4
2020,Canada,Fabrication de meubles et de produits connexes,"Environmental incentive programs, grants, loans, or tax credits",,,2.7
2020,Canada,Fabrication de meubles et de produits connexes,Greenhouse gas emission inventory,,,4.5
2020,Canada,Fabrication de meubles et de produits connexes,Purchased carbon offset credits only or purchased more than sold,,,0.9
2020,Canada,Fabrication de meubles et de produits connexes,Redevances écologiques,,,0.0
2020,Canada,Fabrication de meubles et de produits connexes,Other environmental management practices,,,3.7
2020,Canada,Autres industries de fabrication,Reported using one or more environmental management practices,,,23.1
2020,Canada,Autres industries de fabrication,Environmental management system,,,7.5
2020,Canada,Autres industries de fabrication,Pollution prevention plan,,,6.3
2020,Canada,Autres industries de fabrication,Life cycle management,,,5.3
2020,Canada,Autres industries de fabrication,ISO 14000 family certification,,,3.7
2020,Canada,Autres industries de fabrication,Environmental voluntary agreements or programs,,,2.5
2020,Canada,Autres industries de fabrication,Green procurements policy or guidelines,,,6.3
2020,Canada,Autres industries de fabrication,Environmental supply chain management policy,,,8.7
2020,Canada,Autres industries de fabrication,New or improved environmental supply chain management policy,,,2.2
2020,Canada,Autres industries de fabrication,"Environmental incentive programs, grants, loans, or tax credits",,,3.0
2020,Canada,Autres industries de fabrication,Greenhouse gas emission inventory,,,1.5
2020,Canada,Autres industries de fabrication,Purchased carbon offset credits only or purchased more than sold,,,
2020,Canada,Autres industries de fabrication,Redevances écologiques,,,0.5
2020,Canada,Autres industries de fabrication,Other environmental management practices,,,1.5
2020,Canada,Transport par pipeline,Reported using one or more environmental management practices,,,98.2
2020,Canada,Transport par pipeline,Environmental management system,,,96.5
2020,Canada,Transport par pipeline,Pollution prevention plan,,,49.1
2020,Canada,Transport par pipeline,Life cycle management,,,
2020,Canada,Transport par pipeline,ISO 14000 family certification,,,0.0
2020,Canada,Transport par pipeline,Environmental voluntary agreements or programs,,,15.8
2020,Canada,Transport par pipeline,Green procurements policy or guidelines,,,0.0
2020,Canada,Transport par pipeline,Environmental supply chain management policy,,,0.0
2020,Canada,Transport par pipeline,New or improved environmental supply chain management policy,,,0.0
2020,Canada,Transport par pipeline,"Environmental incentive programs, grants, loans, or tax credits",,,17.5
2020,Canada,Transport par pipeline,Greenhouse gas emission inventory,,,64.9
2020,Canada,Transport par pipeline,Purchased carbon offset credits only or purchased more than sold,,,0.0
2020,Canada,Transport par pipeline,Redevances écologiques,,,0.0
2020,Canada,Transport par pipeline,Other environmental management practices,,,15.8
2020,Provinces de l'Atlantique,"Total, industries",Reported using one or more environmental management practices,,,27.3
2020,Provinces de l'Atlantique,"Total, industries",Environmental management system,,,15.8
2020,Provinces de l'Atlantique,"Total, industries",Pollution prevention plan,,,13.8
2020,Provinces de l'Atlantique,"Total, industries",Life cycle management,,,4.0
2020,Provinces de l'Atlantique,"Total, industries",ISO 14000 family certification,,,4.1
2020,Provinces de l'Atlantique,"Total, industries",Environmental voluntary agreements or programs,,,4.2
2020,Provinces de l'Atlantique,"Total, industries",Green procurements policy or guidelines,,,5.2
2020,Provinces de l'Atlantique,"Total, industries",Environmental supply chain management policy,,,4.5
2020,Provinces de l'Atlantique,"Total, industries",New or improved environmental supply chain management policy,,,2.1
2020,Provinces de l'Atlantique,"Total, industries","Environmental incentive programs, grants, loans, or tax credits",,,2.4
2020,Provinces de l'Atlantique,"Total, industries",Greenhouse gas emission inventory,,,7.7
2020,Provinces de l'Atlantique,"Total, industries",Purchased carbon offset credits only or purchased more than sold,,,0.8
2020,Provinces de l'Atlantique,"Total, industries",Redevances écologiques,,,0.6
2020,Provinces de l'Atlantique,"Total, industries",Other environmental management practices,,,3.6
2020,Terre-Neuve-et-Labrador,"Total, industries",Reported using one or more environmental management practices,10,,19.9
2020,Terre-Neuve-et-Labrador,"Total, industries",Environmental management system,10,,13.5
2020,Terre-Neuve-et-Labrador,"Total, industries",Pollution prevention plan,10,,13.0
2020,Terre-Neuve-et-Labrador,"Total, industries",Life cycle management,10,,3.3
2020,Terre-Neuve-et-Labrador,"Total, industries",ISO 14000 family certification,10,,4.4
2020,Terre-Neuve-et-Labrador,"Total, industries",Environmental voluntary agreements or programs,10,,5.0
2020,Terre-Neuve-et-Labrador,"Total, industries",Green procurements policy or guidelines,10,,6.7
2020,Terre-Neuve-et-Labrador,"Total, industries",Environmental supply chain management policy,10,,5.0
2020,Terre-Neuve-et-Labrador,"Total, industries",New or improved environmental supply chain management policy,10,,2.2
2020,Terre-Neuve-et-Labrador,"Total, industries","Environmental incentive programs, grants, loans, or tax credits",10,,2.2
2020,Terre-Neuve-et-Labrador,"Total, industries",Greenhouse gas emission inventory,10,,8.8
2020,Terre-Neuve-et-Labrador,"Total, industries",Purchased carbon offset credits only or purchased more than sold,10,,
2020,Terre-Neuve-et-Labrador,"Total, industries",Redevances écologiques,10,,1.9
