Year,Géographie,Type de région,Mode d'occupation,Select housing-vulnerable populations,GeoCode,Value
2021,Nouveau-Brunswick,Grands centres de population urbains,Locataire n'habitant pas dans un logement social et abordable,,,15.0
2021,Nouveau-Brunswick,Grands centres de population urbains,Locataire habitant dans un logement social et abordable,,,28.0
2021,Nouveau-Brunswick,,"Total, mode d'occupation",,,5.9
2021,Nouveau-Brunswick,,Propriétaire,,,1.1
2021,Nouveau-Brunswick,,Propriétaire qui est un accédant à la propriété,,,
2021,Nouveau-Brunswick,,Propriétaire qui n'est pas un accédant à la propriété,,,1.4
2021,Nouveau-Brunswick,,Locataire,,,11.9
2021,Nouveau-Brunswick,,Locataire n'habitant pas dans un logement social et abordable,,,10.6
2021,Nouveau-Brunswick,,Locataire habitant dans un logement social et abordable,,,21.0
2021,Nouveau-Brunswick,Petits centres de population,"Total, mode d'occupation",,,4.3
2021,Nouveau-Brunswick,Petits centres de population,Propriétaire,,,2.4
2021,Nouveau-Brunswick,Petits centres de population,Propriétaire qui est un accédant à la propriété,,,
2021,Nouveau-Brunswick,Petits centres de population,Propriétaire qui n'est pas un accédant à la propriété,,,2.5
2021,Nouveau-Brunswick,Petits centres de population,Locataire,,,8.1
2021,Nouveau-Brunswick,Petits centres de population,Locataire n'habitant pas dans un logement social et abordable,,,7.3
2021,Nouveau-Brunswick,Petits centres de population,Locataire habitant dans un logement social et abordable,,,11.3
2021,Nouveau-Brunswick,Régions rurales,"Total, mode d'occupation",,,6.1
2021,Nouveau-Brunswick,Régions rurales,Propriétaire,,,5.2
2021,Nouveau-Brunswick,Régions rurales,Propriétaire qui est un accédant à la propriété,,,6.3
2021,Nouveau-Brunswick,Régions rurales,Propriétaire qui n'est pas un accédant à la propriété,,,5.1
2021,Nouveau-Brunswick,Régions rurales,Locataire,,,12.9
2021,Nouveau-Brunswick,Régions rurales,Locataire n'habitant pas dans un logement social et abordable,,,11.3
2021,Nouveau-Brunswick,Régions rurales,Locataire habitant dans un logement social et abordable,,,25.0
2021,Québec,Province,"Total, mode d'occupation",,24,6.0
2021,Québec,Province,Propriétaire,,24,2.5
2021,Québec,Province,Propriétaire qui est un accédant à la propriété,,24,1.6
2021,Québec,Province,Propriétaire qui n'est pas un accédant à la propriété,,24,2.6
2021,Québec,Province,Locataire,,24,11.5
2021,Québec,Province,Locataire n'habitant pas dans un logement social et abordable,,24,11.5
2021,Québec,Province,Locataire habitant dans un logement social et abordable,,24,12.1
2021,Québec,Grands centres de population urbains,"Total, mode d'occupation",,,6.8
2021,Québec,Grands centres de population urbains,Propriétaire,,,2.8
2021,Québec,Grands centres de population urbains,Propriétaire qui est un accédant à la propriété,,,
2021,Québec,Grands centres de population urbains,Propriétaire qui n'est pas un accédant à la propriété,,,2.8
2021,Québec,Grands centres de population urbains,Locataire,,,11.5
2021,Québec,Grands centres de population urbains,Locataire n'habitant pas dans un logement social et abordable,,,11.3
2021,Québec,Grands centres de population urbains,Locataire habitant dans un logement social et abordable,,,14.2
2021,Québec,,"Total, mode d'occupation",,,6.0
2021,Québec,,Propriétaire,,,
2021,Québec,,Propriétaire qui est un accédant à la propriété,,,
2021,Québec,,Propriétaire qui n'est pas un accédant à la propriété,,,
2021,Québec,,Locataire,,,14.1
2021,Québec,,Locataire n'habitant pas dans un logement social et abordable,,,14.6
2021,Québec,,Locataire habitant dans un logement social et abordable,,,7.8
2021,Québec,Petits centres de population,"Total, mode d'occupation",,,5.9
2021,Québec,Petits centres de population,Propriétaire,,,3.0
2021,Québec,Petits centres de population,Propriétaire qui est un accédant à la propriété,,,
2021,Québec,Petits centres de population,Propriétaire qui n'est pas un accédant à la propriété,,,3.5
2021,Québec,Petits centres de population,Locataire,,,10.5
2021,Québec,Petits centres de population,Locataire n'habitant pas dans un logement social et abordable,,,11.1
2021,Québec,Petits centres de population,Locataire habitant dans un logement social et abordable,,,4.4
2021,Québec,Régions rurales,"Total, mode d'occupation",,,3.1
2021,Québec,Régions rurales,Propriétaire,,,2.3
2021,Québec,Régions rurales,Propriétaire qui est un accédant à la propriété,,,
2021,Québec,Régions rurales,Propriétaire qui n'est pas un accédant à la propriété,,,2.5
2021,Québec,Régions rurales,Locataire,,,10.1
2021,Québec,Régions rurales,Locataire n'habitant pas dans un logement social et abordable,,,9.8
2021,Québec,Régions rurales,Locataire habitant dans un logement social et abordable,,,11.9
2021,Ontario,Province,"Total, mode d'occupation",,35,11.9
2021,Ontario,Province,Propriétaire,,35,5.9
2021,Ontario,Province,Propriétaire qui est un accédant à la propriété,,35,2.9
2021,Ontario,Province,Propriétaire qui n'est pas un accédant à la propriété,,35,6.4
2021,Ontario,Province,Locataire,,35,25.0
2021,Ontario,Province,Locataire n'habitant pas dans un logement social et abordable,,35,25.0
2021,Ontario,Province,Locataire habitant dans un logement social et abordable,,35,29.0
2021,Ontario,Grands centres de population urbains,"Total, mode d'occupation",,,13.6
2021,Ontario,Grands centres de population urbains,Propriétaire,,,7.1
2021,Ontario,Grands centres de population urbains,Propriétaire qui est un accédant à la propriété,,,3.2
2021,Ontario,Grands centres de population urbains,Propriétaire qui n'est pas un accédant à la propriété,,,7.8
2021,Ontario,Grands centres de population urbains,Locataire,,,26.0
2021,Ontario,Grands centres de population urbains,Locataire n'habitant pas dans un logement social et abordable,,,25.0
2021,Ontario,Grands centres de population urbains,Locataire habitant dans un logement social et abordable,,,29.0
2021,Ontario,,"Total, mode d'occupation",,,8.2
2021,Ontario,,Propriétaire,,,1.8
2021,Ontario,,Propriétaire qui est un accédant à la propriété,,,
2021,Ontario,,Propriétaire qui n'est pas un accédant à la propriété,,,2.2
2021,Ontario,,Locataire,,,22.0
2021,Ontario,,Locataire n'habitant pas dans un logement social et abordable,,,22.0
2021,Ontario,,Locataire habitant dans un logement social et abordable,,,21.0
2021,Ontario,Petits centres de population,"Total, mode d'occupation",,,9.5
2021,Ontario,Petits centres de population,Propriétaire,,,3.5
2021,Ontario,Petits centres de population,Propriétaire qui est un accédant à la propriété,,,2.9
2021,Ontario,Petits centres de population,Propriétaire qui n'est pas un accédant à la propriété,,,3.6
2021,Ontario,Petits centres de population,Locataire,,,27.0
2021,Ontario,Petits centres de population,Locataire n'habitant pas dans un logement social et abordable,,,26.0
2021,Ontario,Petits centres de population,Locataire habitant dans un logement social et abordable,,,31.0
2021,Ontario,Régions rurales,"Total, mode d'occupation",,,7.1
2021,Ontario,Régions rurales,Propriétaire,,,5.1
2021,Ontario,Régions rurales,Propriétaire qui est un accédant à la propriété,,,4.2
2021,Ontario,Régions rurales,Propriétaire qui n'est pas un accédant à la propriété,,,5.1
2021,Ontario,Régions rurales,Locataire,,,24.0
2021,Ontario,Régions rurales,Locataire n'habitant pas dans un logement social et abordable,,,23.0
2021,Ontario,Régions rurales,Locataire habitant dans un logement social et abordable,,,28.0
2021,Manitoba,Province,"Total, mode d'occupation",,46,10.3
2021,Manitoba,Province,Propriétaire,,46,5.2
2021,Manitoba,Province,Propriétaire qui est un accédant à la propriété,,46,5.2
2021,Manitoba,Province,Propriétaire qui n'est pas un accédant à la propriété,,46,5.1
2021,Manitoba,Province,Locataire,,46,23.0
2021,Manitoba,Province,Locataire n'habitant pas dans un logement social et abordable,,46,20.0
2021,Manitoba,Province,Locataire habitant dans un logement social et abordable,,46,33.0
2021,Manitoba,Grands centres de population urbains,"Total, mode d'occupation",,,12.3
2021,Manitoba,Grands centres de population urbains,Propriétaire,,,6.0
2021,Manitoba,Grands centres de population urbains,Propriétaire qui est un accédant à la propriété,,,6.4
2021,Manitoba,Grands centres de population urbains,Propriétaire qui n'est pas un accédant à la propriété,,,6.0
2021,Manitoba,Grands centres de population urbains,Locataire,,,25.0
2021,Manitoba,Grands centres de population urbains,Locataire n'habitant pas dans un logement social et abordable,,,23.0
2021,Manitoba,Grands centres de population urbains,Locataire habitant dans un logement social et abordable,,,34.0
2021,Manitoba,,"Total, mode d'occupation",,,5.7
2021,Manitoba,,Propriétaire,,,1.8
2021,Manitoba,,Propriétaire qui est un accédant à la propriété,,,
2021,Manitoba,,Propriétaire qui n'est pas un accédant à la propriété,,,
2021,Manitoba,,Locataire,,,12.3
2021,Manitoba,,Locataire n'habitant pas dans un logement social et abordable,,,7.8
2021,Manitoba,,Locataire habitant dans un logement social et abordable,,,34.0
2021,Manitoba,Petits centres de population,"Total, mode d'occupation",,,7.0
2021,Manitoba,Petits centres de population,Propriétaire,,,3.1
2021,Manitoba,Petits centres de population,Propriétaire qui est un accédant à la propriété,,,
2021,Manitoba,Petits centres de population,Propriétaire qui n'est pas un accédant à la propriété,,,3.5
2021,Manitoba,Petits centres de population,Locataire,,,16.0
2021,Manitoba,Petits centres de population,Locataire n'habitant pas dans un logement social et abordable,,,11.0
2021,Manitoba,Petits centres de population,Locataire habitant dans un logement social et abordable,,,34.0
2021,Manitoba,Régions rurales,"Total, mode d'occupation",,,7.0
2021,Manitoba,Régions rurales,Propriétaire,,,4.9
2021,Manitoba,Régions rurales,Propriétaire qui est un accédant à la propriété,,,
2021,Manitoba,Régions rurales,Propriétaire qui n'est pas un accédant à la propriété,,,4.8
2021,Manitoba,Régions rurales,Locataire,,,27.0
2021,Manitoba,Régions rurales,Locataire n'habitant pas dans un logement social et abordable,,,28.0
2021,Manitoba,Régions rurales,Locataire habitant dans un logement social et abordable,,,26.0
2021,Saskatchewan,Province,"Total, mode d'occupation",,47,10.3
2021,Saskatchewan,Province,Propriétaire,,47,6.6
2021,Saskatchewan,Province,Propriétaire qui est un accédant à la propriété,,47,3.7
2021,Saskatchewan,Province,Propriétaire qui n'est pas un accédant à la propriété,,47,7.0
2021,Saskatchewan,Province,Locataire,,47,21.0
2021,Saskatchewan,Province,Locataire n'habitant pas dans un logement social et abordable,,47,16.8
2021,Saskatchewan,Province,Locataire habitant dans un logement social et abordable,,47,36.0
2021,Saskatchewan,Grands centres de population urbains,"Total, mode d'occupation",,,9.8
2021,Saskatchewan,Grands centres de population urbains,Propriétaire,,,4.5
2021,Saskatchewan,Grands centres de population urbains,Propriétaire qui est un accédant à la propriété,,,3.3
2021,Saskatchewan,Grands centres de population urbains,Propriétaire qui n'est pas un accédant à la propriété,,,4.7
2021,Saskatchewan,Grands centres de population urbains,Locataire,,,21.0
2021,Saskatchewan,Grands centres de population urbains,Locataire n'habitant pas dans un logement social et abordable,,,17.8
2021,Saskatchewan,Grands centres de population urbains,Locataire habitant dans un logement social et abordable,,,41.0
2021,Saskatchewan,,"Total, mode d'occupation",,,5.9
2021,Saskatchewan,,Propriétaire,,,1.9
2021,Saskatchewan,,Propriétaire qui est un accédant à la propriété,,,
2021,Saskatchewan,,Propriétaire qui n'est pas un accédant à la propriété,,,2.1
2021,Saskatchewan,,Locataire,,,15.4
2021,Saskatchewan,,Locataire n'habitant pas dans un logement social et abordable,,,10.1
2021,Saskatchewan,,Locataire habitant dans un logement social et abordable,,,27.0
2021,Saskatchewan,Petits centres de population,"Total, mode d'occupation",,,8.0
2021,Saskatchewan,Petits centres de population,Propriétaire,,,5.2
2021,Saskatchewan,Petits centres de population,Propriétaire qui est un accédant à la propriété,,,
2021,Saskatchewan,Petits centres de population,Propriétaire qui n'est pas un accédant à la propriété,,,5.6
2021,Saskatchewan,Petits centres de population,Locataire,,,16.7
2021,Saskatchewan,Petits centres de population,Locataire n'habitant pas dans un logement social et abordable,,,14.4
2021,Saskatchewan,Petits centres de population,Locataire habitant dans un logement social et abordable,,,24.0
2021,Saskatchewan,Régions rurales,"Total, mode d'occupation",,,14.9
2021,Saskatchewan,Régions rurales,Propriétaire,,,12.5
2021,Saskatchewan,Régions rurales,Propriétaire qui est un accédant à la propriété,,,10.9
2021,Saskatchewan,Régions rurales,Propriétaire qui n'est pas un accédant à la propriété,,,12.6
